DATA ATUALIZACAO,Ticker,Ativo permanente,Capex,Capital de giro,Capital investido (medio),Despesas operacionais,Dívida Líquida,Dividendos,EBIT ajustado,EBITDA ajustado,FCFE,Lucro bruto,Lucro líquido ajustado,Net debt/EBITDA,Patrimônio líquido,Receita líquida,Resultado financeiro,Ano Referência,P/E,CDI,% Portfolio,Mkt Cap,Ajuste mkt cap (R$ milhões),IRR,N° ações (milhões),Px_last,TIR Fluxos Perp. (Real),Ke Saída (Real),Negocios,Pessoas,P/E Calculado,Portfolio average IRR,Lucro Consenso
12/19/2024,MELI,237.0,0.0,2875.22,,,4495.0,0.0,4490.04,5014.04,,,3293.28,,8259.58,27566.48,83.96,2025,30.0,,0.071187013,84461.82675,0.0,0.413968794,,,,,,,,0.434273079,2308.96
12/19/2024,MELI,-287.0,0.0,3039.32,,,4495.0,0.0,6415.09,6939.09,,,4724.16,,12983.73,35026.37,146.24,2026,30.0,,0.071187013,84461.82675,0.0,0.413968794,,,,,,,,0.434273079,3148.35
12/19/2024,MELI,-811.0,0.0,3016.85,,,4495.0,0.0,7761.13,8285.13,,,5693.31,,18677.04,42473.72,146.24,2027,30.0,,0.071187013,84461.82675,0.0,0.413968794,,,,,,,,0.434273079,
12/19/2024,SGML,,,-9.35,,,78.26,,,285.12,271.48,,265.18,0.0,,373.03,-7.05,2023,6.0,,0.045715538,1212.164791,0.0,0.480646982,,,,,,,,0.434273079,
12/19/2024,SGML,,,7.2,,,121.09,,,-3.55,25.63,,-59.26,-34.08,,158.4,-36.55,2024,6.0,,0.045715538,1212.164791,0.0,0.480646982,,,,,,,,0.434273079,
12/19/2024,SGML,,109.51,10.03,,,181.06,,,77.54,-61.94,,38.42,2.34,,243.99,-18.39,2025,6.0,,0.045715538,1212.164791,0.0,0.480646982,,,,,,,,0.434273079,26.94
12/19/2024,SGML,,115.45,40.56,,,-10.59,,,411.05,188.97,,317.05,-0.03,,707.95,-17.47,2026,6.0,,0.045715538,1212.164791,0.0,0.480646982,,,,,,,,0.434273079,130.34
12/19/2024,SGML,,20.79,47.4,,,-456.23,,,557.83,442.45,,448.66,-0.82,,952.88,-5.38,2027,6.0,,0.045715538,1212.164791,0.0,0.480646982,,,,,,,,0.434273079,
12/19/2024,RAIL3,25840.53,0.0,-330.87,25394.38,,13722.89,0.0,,5649.81,0.0,,721.77,2.43,15871.06,10937.78,-2555.1,2023,18.0,0.0,0.074064288,34315.07556,0.0,0.502324082,,,,,,,,0.434273079,
12/19/2024,RAIL3,26668.68,5164.56,-184.43,26402.81,,14977.34,0.0,,7663.59,-3588.11,,2226.08,1.95,15531.54,13612.82,-2472.5,2024,18.0,0.0,0.074064288,34315.07556,0.0,0.502324082,,,,,,,,0.434273079,
12/19/2024,RAIL3,31236.55,6509.47,-192.53,28911.08,,16212.2,0.0,,8781.3,605.42,,2849.68,1.85,18381.22,14894.75,-2780.51,2025,18.0,0.0,0.074064288,34315.07556,0.0,0.502324082,,,,,,,,0.434273079,2497.0
12/19/2024,RAIL3,34861.71,5974.37,-174.59,33025.2,,18546.73,2040.28,,9664.75,1095.3,,2914.69,1.92,19255.63,16347.25,-3224.3,2026,18.0,0.0,0.074064288,34315.07556,0.0,0.502324082,,,,,,,,0.434273079,3063.38
12/19/2024,RAIL3,39588.66,7496.06,-181.55,37206.75,,21584.04,2973.11,,11343.2,-471.58,,4247.3,1.9,20529.82,18600.48,-2909.71,2027,18.0,0.0,0.074064288,34315.07556,0.0,0.502324082,,,,,,,,0.434273079,
12/19/2024,STNE,10539.8,1210.3,,,,127.58,292.7,,,,,1574.6,,14676.0,12054.9,-3999.4,2023,10.0,0.1305,0.055989548,14509.90251,0.0,0.671886123,,,,,,,,0.434273079,
12/19/2024,STNE,10809.62,1194.8,,,,6205.66,1270.39,,,,,1989.26,,15620.38,13340.44,-3790.79,2024,10.0,0.1099,0.055989548,14509.90251,0.0,0.671886123,,,,,,,,0.434273079,
12/19/2024,STNE,10990.49,1254.53,,,,7310.5,964.37,,,,,1928.74,,16584.75,15285.13,-5308.71,2025,10.0,0.1389,0.055989548,14509.90251,0.0,0.671886123,,,,,,,,0.434273079,2250.67
12/19/2024,STNE,11214.55,1317.26,,,,9416.83,1394.9,,,,,2789.8,,17979.65,17476.43,-5775.78,2026,10.0,0.1421,0.055989548,14509.90251,0.0,0.671886123,,,,,,,,0.434273079,2524.33
12/19/2024,STNE,11480.7,1383.12,,,,10583.22,1906.27,,,,,3812.53,,19885.91,18172.86,-4628.46,2027,10.0,0.1,0.055989548,14509.90251,0.0,0.671886123,,,,,,,,0.434273079,
12/19/2024,SMFT3,5957.54,1335.52,-189.49,5768.05,,1500.76,266.0,,1302.29,,,536.21,1.15,5095.63,4244.74,-145.42,2023,15.0,0.1314,0.052855692,10358.90125,0.0,0.461049444,,,,,,,,0.434273079,
12/19/2024,SMFT3,7335.12,1887.2,-226.18,7108.93,,2718.22,47.45,,1726.42,,,502.4,1.57,5395.75,5541.56,-339.46,2024,15.0,0.1094,0.052855692,10358.90125,0.0,0.461049444,,,,,,,,0.434273079,
12/19/2024,SMFT3,8604.36,2164.02,-285.21,8319.15,,3504.38,252.55,,2270.45,,,698.82,1.54,5842.02,7110.83,-451.25,2025,15.0,0.1389,0.052855692,10358.90125,0.0,0.461049444,,,,,,,,0.434273079,676.67
12/19/2024,SMFT3,9581.1,2005.71,-335.8,9245.3,,3651.24,155.04,,2898.81,,,962.11,1.26,6649.09,8775.54,-522.02,2026,15.0,0.1401,0.052855692,10358.90125,0.0,0.461049444,,,,,,,,0.434273079,922.82
12/19/2024,SMFT3,10081.22,1622.92,-377.85,9703.37,,3162.7,510.91,,3490.5,,,1457.52,0.91,7595.7,10319.02,-452.58,2027,15.0,0.1,0.052855692,10358.90125,0.0,0.461049444,,,,,,,,0.434273079,
12/19/2024,PRIO3,,3156.27,322.12,,,1044.71,0.0,,1897.89,,,1103.95,0.55,,2360.85,-212.7,2023,5.0,,0.05496429,5792.236779,0.0,0.129312218,,,,,,,,0.434273079,
12/19/2024,PRIO3,,567.14,350.5,,,656.67,0.0,,1685.62,,,711.38,0.39,,2218.92,-148.28,2024,5.0,,0.05496429,5792.236779,0.0,0.129312218,,,,,,,,0.434273079,
12/19/2024,PRIO3,,500.0,587.49,,,256.07,0.0,,1559.97,,,678.26,0.16,,2203.61,-210.53,2025,5.0,,0.05496429,5792.236779,0.0,0.129312218,,,,,,,,0.434273079,880.53
12/19/2024,PRIO3,,500.0,657.06,,,-942.2,0.0,,2351.97,,,1304.33,-0.4,,3176.01,-176.75,2026,5.0,,0.05496429,5792.236779,0.0,0.129312218,,,,,,,,0.434273079,1356.86
12/19/2024,PRIO3,,299.2,742.86,,,-2507.95,0.0,,2849.82,,,1483.34,-0.88,,3588.76,-134.92,2027,5.0,,0.05496429,5792.236779,0.0,0.129312218,,,,,,,,0.434273079,
12/19/2024,RDOR3,,2907.8,9473.63,,,11519.8,849.19,,7354.32,,,2322.82,,,52302.78,-1816.5,2023,13.0,0.1305,0.059531735,60414.43145,0.0,0.23546126,,,,,,,,0.434273079,
12/19/2024,RDOR3,,1763.91,10299.75,,,10771.5,1074.78,,9293.57,,,3850.88,,,57859.78,-1537.72,2024,13.0,0.1099,0.059531735,60414.43145,0.0,0.23546126,,,,,,,,0.434273079,
12/19/2024,RDOR3,,2424.26,11199.01,,,9737.34,1606.13,,11036.69,,,4510.86,,,65521.73,-1683.44,2025,13.0,0.1389,0.059531735,60414.43145,0.0,0.23546126,,,,,,,,0.434273079,4338.3
12/19/2024,RDOR3,,2133.31,12658.42,,,9187.28,1841.75,,13099.78,,,5416.4,,,74776.4,-1873.31,2026,13.0,0.1401,0.059531735,60414.43145,0.0,0.23546126,,,,,,,,0.434273079,5307.33
12/19/2024,RDOR3,,2192.53,14062.32,,,7538.73,2126.55,,14737.2,,,6844.44,,,84646.25,-1570.22,2027,13.0,0.1,0.059531735,60414.43145,0.0,0.23546126,,,,,,,,0.434273079,
12/19/2024,CPLE6,,2206.6,,,,8832.2,0.0,,5693.45,,,2327.17,,,,-1204.99,2023,11.0,0.1305,0.03667611,26433.43362,0.0,0.234451621,,,,,,,,0.434273079,
12/19/2024,CPLE6,,2356.1,,,,14682.88,2824.6,,5593.01,,,2282.01,,,,-1110.64,2024,11.0,0.1099,0.03667611,26433.43362,0.0,0.234451621,,,,,,,,0.434273079,
12/19/2024,CPLE6,,2951.9,,,,16706.3,2374.09,,6065.81,,,1348.19,,,,-2202.97,2025,11.0,0.1389,0.03667611,26433.43362,0.0,0.234451621,,,,,,,,0.434273079,1967.78
12/19/2024,CPLE6,,1756.76,,,,17563.46,3050.91,,6874.28,,,2059.89,,,,-2508.93,2026,11.0,0.1401,0.03667611,26433.43362,0.0,0.234451621,,,,,,,,0.434273079,2764.5
12/19/2024,CPLE6,,2420.28,,,,17839.63,2661.11,,7722.12,,,3130.72,,,,-1873.33,2027,11.0,0.1,0.03667611,26433.43362,0.0,0.234451621,,,,,,,,0.434273079,
12/19/2024,SBSP3,,6397.32,1928.34,,,16271.11,0.0,,9512.64,,,3523.53,,29857.38,19971.72,-1592.0,2023,10.0,0.1305,0.087414812,59595.22548,0.0,0.165711651,,,,,,,,0.434273079,
12/19/2024,SBSP3,,6447.0,2007.13,,,21081.58,2317.17,,11300.37,,,10036.64,,37483.8,29807.49,-1899.57,2024,10.0,0.1099,0.087414812,59595.22548,0.0,0.165711651,,,,,,,,0.434273079,
12/19/2024,SBSP3,,12129.05,2349.87,,,26402.24,1239.54,,13416.14,,,5379.62,,41623.88,22750.85,-3165.39,2025,10.0,0.1389,0.087414812,59595.22548,0.0,0.165711651,,,,,,,,0.434273079,4909.93
12/19/2024,SBSP3,,12607.27,2603.19,,,32144.47,2109.88,,14923.34,,,5992.06,,45506.05,24433.79,-3978.64,2026,10.0,0.1401,0.087414812,59595.22548,0.0,0.165711651,,,,,,,,0.434273079,5797.67
12/19/2024,SBSP3,,13098.95,3019.46,,,37009.97,2737.11,,17202.87,,,7773.39,,50542.34,27099.73,-3516.09,2027,10.0,0.1,0.087414812,59595.22548,0.0,0.165711651,,,,,,,,0.434273079,
12/19/2024,ELET3,,,,,,80760.29,4394.86,,19956.53,,,6130.19,5.28,,37976.59,,2023,9.0,0.1175,0.035965184,81589.80069,0.0,0.36007625,,,,,,,,0.434273079,
12/19/2024,ELET3,,,,,,78121.71,1298.06,,20488.13,,,9799.52,4.03,,37207.72,,2024,9.0,0.105,0.035965184,81589.80069,0.0,0.36007625,,,,,,,,0.434273079,
12/19/2024,ELET3,,,,,,72196.77,7006.05,,24694.8,,,7887.43,2.95,,40011.64,,2025,9.0,0.1389,0.035965184,81589.80069,0.0,0.36007625,,,,,,,,0.434273079,9507.0
12/19/2024,ELET3,,,,,,69110.97,9720.39,,28256.16,,,11198.06,2.44,,43333.21,,2026,9.0,0.1401,0.035965184,81589.80069,0.0,0.36007625,,,,,,,,0.434273079,13273.38
12/19/2024,ELET3,,,,,,67758.49,12642.45,,29933.61,,,14792.34,2.22,,45223.06,,2027,9.0,0.1,0.035965184,81589.80069,0.0,0.36007625,,,,,,,,0.434273079,
12/19/2024,PASS6,,2035.0,,,,5031.41,1283.2,,4291.0,,,1604.0,,,,,2023,10.0,,0.031158788,12774.96218,0.0,0.542548385,,,,,,,,0.434273079,
12/19/2024,PASS6,,2150.0,,,,5732.97,1644.92,,4791.2,,,2056.15,,,,,2024,10.0,,0.031158788,12774.96218,0.0,0.542548385,,,,,,,,0.434273079,
12/19/2024,PASS6,,2236.0,,,,6407.14,1508.34,,4985.88,,,1885.43,,,,,2025,10.0,,0.031158788,12774.96218,0.0,0.542548385,,,,,,,,0.434273079,
12/19/2024,PASS6,,2325.44,,,,6991.46,1665.95,,5554.43,,,2082.44,,,,,2026,10.0,,0.031158788,12774.96218,0.0,0.542548385,,,,,,,,0.434273079,
12/19/2024,PASS6,,2418.46,,,,7417.36,2136.99,,6367.69,,,2671.24,,,,,2027,10.0,,0.031158788,12774.96218,0.0,0.542548385,,,,,,,,0.434273079,
12/26/2024,EQTL3,,7884.68,,,,39784.6,0.0,,9522.0,,,1579.76,4.18,,,,2023,11.0,0.1305,0.077492862,36894.37751,0.0,0.189264595,,,,,,,,0.44605651,
12/26/2024,EQTL3,,7863.26,,,,42134.25,524.31,,10922.04,,,2639.1,3.86,,,,2024,11.0,0.1099,0.077492862,36894.37751,0.0,0.189264595,,,,,,,,0.44605651,
12/26/2024,EQTL3,,7438.89,,,,44674.39,595.91,,12637.77,,,2707.71,3.53,,,,2025,11.0,0.1389,0.077492862,36894.37751,0.0,0.189264595,,,,,,,,0.44605651,3323.77
12/26/2024,EQTL3,,7571.29,,,,47307.1,1030.44,,13799.32,,,3069.72,3.43,,,,2026,11.0,0.1401,0.077492862,36894.37751,0.0,0.189264595,,,,,,,,0.44605651,4184.22
12/26/2024,EQTL3,,8024.81,,,,47981.35,1213.7,,14574.89,,,4596.03,3.29,,,,2027,11.0,0.1,0.077492862,36894.37751,0.0,0.189264595,,,,,,,,0.44605651,
12/26/2024,GGPS3,3164.0,141.92,3045.0,4061.33,,1225.0,176.0,1136.54,1227.15,-11.9,,622.21,1.02,2988.0,10632.0,-222.5,2023,14.0,0.1305,0.049573074,9542.445896,0.0,0.387524499,,,,,,,,0.44605651,
12/26/2024,GGPS3,4393.9,193.33,4128.0,5378.63,,2354.94,180.3,1209.94,1620.77,2549.26,,730.87,1.53,3588.31,14869.0,-349.55,2024,14.0,0.1099,0.049573074,9542.445896,0.0,0.387524499,,,,,,,,0.44605651,
12/26/2024,GGPS3,4459.31,535.95,4391.49,6278.71,,1775.71,228.69,1460.99,1931.53,807.92,,898.44,0.96,4240.46,17853.54,-359.95,2025,14.0,0.1389,0.049573074,9542.445896,0.0,0.387524499,,,,,,,,0.44605651,861.13
12/26/2024,GGPS3,4815.97,896.11,4890.38,6619.98,,1519.98,303.45,1759.47,2298.92,559.19,,1167.59,0.69,5105.8,20468.29,-298.47,2026,14.0,0.1401,0.049573074,9542.445896,0.0,0.387524499,,,,,,,,0.44605651,1197.17
12/26/2024,GGPS3,5151.57,959.46,5652.3,7268.05,,1490.08,546.48,1835.64,2459.5,576.38,,1273.46,0.64,5822.23,23671.07,-257.0,2027,14.0,0.1,0.049573074,9542.445896,0.0,0.387524499,,,,,,,,0.44605651,
12/26/2024,HAPV3,,440.72,3129.22,16617.57,,8133.84,0.0,,2935.43,,,345.29,,49093.56,27383.41,-1354.87,2023,13.0,0.1309,0.08875268,16813.00308,5127.59,0.920222131,,,,,,,,0.44605651,
12/26/2024,HAPV3,,720.63,3300.5,15437.81,,7271.93,0.0,,3687.87,,,1154.28,,49150.64,29044.17,-990.09,2024,13.0,0.1094,0.08875268,16813.00308,5127.59,0.920222131,,,,,,,,0.44605651,
12/26/2024,HAPV3,,1120.0,3668.03,15478.74,,6409.24,260.93,,4393.54,,,1607.61,,49767.92,32140.15,-1140.68,2025,13.0,0.1389,0.08875268,16813.00308,5127.59,0.920222131,,,,,,,,0.44605651,1705.63
12/26/2024,HAPV3,,1200.0,4032.08,15965.6,,5715.22,1310.58,,5249.79,,,2327.07,,50300.69,35296.54,-1079.5,2026,13.0,0.1401,0.08875268,16813.00308,5127.59,0.920222131,,,,,,,,0.44605651,2253.83
12/26/2024,HAPV3,,1300.0,4448.42,17335.78,,4942.76,2466.88,,6033.71,,,3204.79,,51040.58,38906.87,-724.57,2027,13.0,0.1,0.08875268,16813.00308,5127.59,0.920222131,,,,,,,,0.44605651,
12/26/2024,INTB3,,216.0,1128.98,,,-374.98,173.2,,600.57,,,545.56,-0.62,,4103.68,,2023,12.0,0.1305,0.041316244,4219.631097,0.0,0.565465812,,,,,,,,0.44605651,
12/26/2024,INTB3,,183.94,1360.13,,,-297.52,200.38,,637.62,,,495.45,-0.47,,4806.11,,2024,12.0,0.1099,0.041316244,4219.631097,0.0,0.565465812,,,,,,,,0.44605651,
12/26/2024,INTB3,,136.22,1218.19,,,-830.61,177.51,,659.06,,,602.84,-1.26,,5479.85,,2025,12.0,0.1389,0.041316244,4219.631097,0.0,0.565465812,,,,,,,,0.44605651,647.3
12/26/2024,INTB3,,256.96,1396.73,,,-1005.49,239.61,,750.99,,,736.14,-1.34,,6284.8,,2026,12.0,0.1401,0.041316244,4219.631097,0.0,0.565465812,,,,,,,,0.44605651,775.0
12/26/2024,INTB3,,294.9,1602.47,,,-1189.67,274.82,,876.39,,,823.37,-1.36,,7212.93,,2027,12.0,0.1,0.041316244,4219.631097,0.0,0.565465812,,,,,,,,0.44605651,
12/26/2024,RENT3,60967.0,12188.4,-5290.0,55677.0,-2222.4,29734.0,619.13,6853.2,10665.4,0.0,12887.8,2476.51,2.79,25398.0,28891.8,-4024.4,2023,14.0,0.1184,0.089346848,35566.72696,2033.94,0.630474723,,,,,,,,0.44605651,
12/26/2024,RENT3,62461.18,6671.42,-4482.7,58552.23,-624.6,32206.53,618.99,6085.69,12013.02,0.0,3545.0,1902.37,2.68,26345.7,38040.65,-4103.25,2024,14.0,0.1087,0.089346848,35566.72696,2033.94,0.630474723,,,,,,,,0.44605651,
12/26/2024,RENT3,65143.89,5421.29,-3930.72,61954.58,-714.2,33163.74,1316.61,10485.25,14930.7,0.0,3063.6,3761.75,2.22,28790.84,47832.63,-5730.48,2025,14.0,0.1389,0.089346848,35566.72696,2033.94,0.630474723,,,,,,,,0.44605651,3653.8
12/26/2024,RENT3,69927.22,7707.06,-4767.75,66192.63,-736.48,35089.39,2312.4,12135.79,16785.27,0.0,4259.99,4624.8,2.09,31103.24,52422.28,-6157.18,2026,14.0,0.1401,0.089346848,35566.72696,2033.94,0.630474723,,,,,,,,0.44605651,4988.25
12/26/2024,RENT3,74526.91,7714.01,-4935.52,70905.46,-778.41,37670.65,3958.62,13498.98,18490.0,0.0,4740.18,6090.18,2.04,33234.8,57120.73,-5378.83,2027,14.0,0.1,0.089346848,35566.72696,2033.94,0.630474723,,,,,,,,0.44605651,
12/26/2024,MELI,1285.0,0.0,1760.0,,,4495.0,0.0,2022.0,2347.0,,,987.0,,3071.0,16601.0,-270.0,2023,30.0,,0.075478941,87846.38351,0.0,0.39122994,,,,,,,,0.44605651,
12/26/2024,MELI,761.0,0.0,3345.15,,,4495.0,0.0,2557.69,3081.69,,,1895.3,,4966.3,20782.42,-99.0,2024,30.0,,0.075478941,87846.38351,0.0,0.39122994,,,,,,,,0.44605651,
12/26/2024,MELI,237.0,0.0,2875.22,,,4495.0,0.0,4490.04,5014.04,,,3293.28,,8259.58,27566.48,83.96,2025,30.0,,0.075478941,87846.38351,0.0,0.39122994,,,,,,,,0.44605651,2308.96
12/26/2024,MELI,-287.0,0.0,3039.32,,,4495.0,0.0,6415.09,6939.09,,,4724.16,,12983.73,35026.37,146.24,2026,30.0,,0.075478941,87846.38351,0.0,0.39122994,,,,,,,,0.44605651,3148.35
12/26/2024,MELI,-811.0,0.0,3016.85,,,4495.0,0.0,7761.13,8285.13,,,5693.31,,18677.04,42473.72,146.24,2027,30.0,,0.075478941,87846.38351,0.0,0.39122994,,,,,,,,0.44605651,
12/26/2024,SGML,,,-9.35,,,78.26,,,285.12,271.48,,265.18,0.0,,373.03,-7.05,2023,6.0,,0.047131328,1241.078814,0.0,0.468895321,,,,,,,,0.44605651,
12/26/2024,SGML,,,7.2,,,121.09,,,-3.55,25.63,,-59.26,-34.08,,158.4,-36.55,2024,6.0,,0.047131328,1241.078814,0.0,0.468895321,,,,,,,,0.44605651,
12/26/2024,SGML,,109.51,10.03,,,181.06,,,77.54,-61.94,,38.42,2.34,,243.99,-18.39,2025,6.0,,0.047131328,1241.078814,0.0,0.468895321,,,,,,,,0.44605651,26.94
12/26/2024,SGML,,115.45,40.56,,,-10.59,,,411.05,188.97,,317.05,-0.03,,707.95,-17.47,2026,6.0,,0.047131328,1241.078814,0.0,0.468895321,,,,,,,,0.44605651,130.34
12/26/2024,SGML,,20.79,47.4,,,-456.23,,,557.83,442.45,,448.66,-0.82,,952.88,-5.38,2027,6.0,,0.047131328,1241.078814,0.0,0.468895321,,,,,,,,0.44605651,
12/26/2024,RAIL3,25840.53,0.0,-330.87,25394.38,,13722.89,0.0,,5649.81,0.0,,721.77,2.43,15871.06,10937.78,-2555.1,2023,18.0,0.0,0.072467952,33313.44632,0.0,0.526855103,,,,,,,,0.44605651,
12/26/2024,RAIL3,26670.28,5166.16,-188.23,26401.71,,14991.25,0.0,,7654.8,-3591.79,,2218.53,1.96,15523.99,13612.82,-2472.87,2024,18.0,0.0,0.072467952,33313.44632,0.0,0.526855103,,,,,,,,0.44605651,
12/26/2024,RAIL3,31258.46,6528.13,-195.56,28919.43,,16405.57,0.0,,8794.3,352.81,,2705.46,1.87,18229.45,14951.89,-2967.62,2025,18.0,0.0,0.072467952,33313.44632,0.0,0.526855103,,,,,,,,0.44605651,2497.0
12/26/2024,RAIL3,34924.6,6014.54,-177.87,33064.44,,18783.02,2028.38,,9676.59,1080.11,,2897.69,1.94,19098.75,16409.81,-3253.8,2026,18.0,0.0,0.072467952,33313.44632,0.0,0.526855103,,,,,,,,0.44605651,3063.38
12/26/2024,RAIL3,39716.36,7565.23,-185.59,37298.37,,21887.72,2958.91,,11354.17,-528.74,,4227.02,1.93,20366.86,18671.95,-2937.45,2027,18.0,0.0,0.072467952,33313.44632,0.0,0.526855103,,,,,,,,0.44605651,
12/26/2024,STNE,10539.8,1210.3,,,,127.58,292.7,,,,,1574.6,,14676.0,12054.9,-3999.4,2023,10.0,0.1305,0.058526423,15154.27332,0.0,0.642277129,,,,,,,,0.44605651,
12/26/2024,STNE,10809.62,1194.8,,,,6205.66,1270.39,,,,,1989.26,,15620.38,13340.44,-3790.79,2024,10.0,0.1099,0.058526423,15154.27332,0.0,0.642277129,,,,,,,,0.44605651,
12/26/2024,STNE,10990.49,1254.53,,,,7310.5,964.37,,,,,1928.74,,16584.75,15285.13,-5308.71,2025,10.0,0.1389,0.058526423,15154.27332,0.0,0.642277129,,,,,,,,0.44605651,2250.67
12/26/2024,STNE,11214.55,1317.26,,,,9416.83,1394.9,,,,,2789.8,,17979.65,17476.43,-5775.78,2026,10.0,0.1421,0.058526423,15154.27332,0.0,0.642277129,,,,,,,,0.44605651,2524.33
12/26/2024,STNE,11480.7,1383.12,,,,10583.22,1906.27,,,,,3812.53,,19885.91,18172.86,-4628.46,2027,10.0,0.1,0.058526423,15154.27332,0.0,0.642277129,,,,,,,,0.44605651,
12/26/2024,SMFT3,5957.54,1335.52,-189.49,5768.05,,1500.76,266.0,,1302.29,,,536.21,1.15,5095.63,4244.74,-145.42,2023,15.0,0.1314,0.051431344,10001.29345,0.0,0.492340743,,,,,,,,0.44605651,
12/26/2024,SMFT3,7335.12,1887.2,-226.18,7108.93,,2718.22,47.45,,1726.42,,,502.4,1.57,5395.75,5541.56,-339.46,2024,15.0,0.1094,0.051431344,10001.29345,0.0,0.492340743,,,,,,,,0.44605651,
12/26/2024,SMFT3,8604.36,2164.02,-285.21,8319.15,,3504.38,252.55,,2270.45,,,698.82,1.54,5842.02,7110.83,-451.25,2025,15.0,0.1389,0.051431344,10001.29345,0.0,0.492340743,,,,,,,,0.44605651,676.67
12/26/2024,SMFT3,9581.1,2005.71,-335.8,9245.3,,3651.24,155.04,,2898.81,,,962.11,1.26,6649.09,8775.54,-522.02,2026,15.0,0.1401,0.051431344,10001.29345,0.0,0.492340743,,,,,,,,0.44605651,922.82
12/26/2024,SMFT3,10081.22,1622.92,-377.85,9703.37,,3162.7,510.91,,3490.5,,,1457.52,0.91,7595.7,10319.02,-452.58,2027,15.0,0.1,0.051431344,10001.29345,0.0,0.492340743,,,,,,,,0.44605651,
12/26/2024,PRIO3,,3156.27,322.12,,,1044.71,0.0,,1897.89,,,1103.95,0.55,,2360.85,-212.7,2023,5.0,,0.054788716,5768.189701,0.0,0.132959169,,,,,,,,0.44605651,
12/26/2024,PRIO3,,567.14,350.5,,,656.67,0.0,,1685.62,,,711.38,0.39,,2218.92,-148.28,2024,5.0,,0.054788716,5768.189701,0.0,0.132959169,,,,,,,,0.44605651,
12/26/2024,PRIO3,,500.0,587.49,,,256.07,0.0,,1559.97,,,678.26,0.16,,2203.61,-210.53,2025,5.0,,0.054788716,5768.189701,0.0,0.132959169,,,,,,,,0.44605651,879.79
12/26/2024,PRIO3,,500.0,657.06,,,-942.2,0.0,,2351.97,,,1304.33,-0.4,,3176.01,-176.75,2026,5.0,,0.054788716,5768.189701,0.0,0.132959169,,,,,,,,0.44605651,1355.85
12/26/2024,PRIO3,,299.2,742.86,,,-2507.95,0.0,,2849.82,,,1483.34,-0.88,,3588.76,-134.92,2027,5.0,,0.054788716,5768.189701,0.0,0.132959169,,,,,,,,0.44605651,
12/26/2024,RDOR3,,2907.8,9473.63,,,11519.8,849.19,,7354.32,,,2322.82,,,52302.78,-1816.5,2023,13.0,0.1305,0.058362771,58766.14079,0.0,0.255064903,,,,,,,,0.44605651,
12/26/2024,RDOR3,,1763.91,10299.75,,,10770.51,1074.78,,9292.6,,,3851.87,,,57859.78,-1536.49,2024,13.0,0.1094,0.058362771,58766.14079,0.0,0.255064903,,,,,,,,0.44605651,
12/26/2024,RDOR3,,2424.26,11199.01,,,9735.42,1606.99,,11034.65,,,4512.64,,,65521.73,-1681.06,2025,13.0,0.1389,0.058362771,58766.14079,0.0,0.255064903,,,,,,,,0.44605651,4338.3
12/26/2024,RDOR3,,2133.31,12658.42,,,9185.83,1841.97,,13099.78,,,5416.15,,,74776.4,-1873.65,2026,13.0,0.1401,0.058362771,58766.14079,0.0,0.255064903,,,,,,,,0.44605651,5307.33
12/26/2024,RDOR3,,2192.53,14062.32,,,7537.63,2126.63,,14737.2,,,6844.17,,,84646.25,-1570.59,2027,13.0,0.1,0.058362771,58766.14079,0.0,0.255064903,,,,,,,,0.44605651,
12/26/2024,CPLE6,,2206.6,,,,8832.2,0.0,,5693.45,,,2327.17,,,,-1204.99,2023,11.0,0.1305,0.03643357,26009.73554,0.0,0.246073714,,,,,,,,0.44605651,
12/26/2024,CPLE6,,2356.1,,,,14682.88,2824.6,,5593.01,,,2282.01,,,,-1110.64,2024,11.0,0.1099,0.03643357,26009.73554,0.0,0.246073714,,,,,,,,0.44605651,
12/26/2024,CPLE6,,2951.9,,,,16706.3,2374.09,,6065.81,,,1348.19,,,,-2202.97,2025,11.0,0.1389,0.03643357,26009.73554,0.0,0.246073714,,,,,,,,0.44605651,1967.78
12/26/2024,CPLE6,,1756.76,,,,17563.46,3050.91,,6874.28,,,2059.89,,,,-2508.93,2026,11.0,0.1401,0.03643357,26009.73554,0.0,0.246073714,,,,,,,,0.44605651,2764.5
12/26/2024,CPLE6,,2420.28,,,,17839.63,2661.11,,7722.12,,,3130.72,,,,-1873.33,2027,11.0,0.1,0.03643357,26009.73554,0.0,0.246073714,,,,,,,,0.44605651,
12/26/2024,SBSP3,,6397.32,1928.34,,,16271.11,0.0,,9512.64,,,3523.53,,29857.38,19971.72,-1592.0,2023,10.0,0.1305,0.089488924,60531.634,0.0,0.231136804,,,,,,,,0.44605651,
12/26/2024,SBSP3,,6447.0,2007.13,,,21081.58,2317.17,,11300.37,,,10036.64,,37483.8,29807.49,-1899.57,2024,10.0,0.1099,0.089488924,60531.634,0.0,0.231136804,,,,,,,,0.44605651,
12/26/2024,SBSP3,,12129.05,2442.6,,,26239.44,1316.05,,13872.39,,,5711.64,,41879.39,22750.85,-3158.0,2025,10.0,0.1389,0.089488924,60531.634,0.0,0.231136804,,,,,,,,0.44605651,4917.93
12/26/2024,SBSP3,,12607.27,2825.18,,,31522.41,2429.73,,16077.05,,,6900.44,,46350.1,25131.92,-3920.79,2026,10.0,0.1401,0.089488924,60531.634,0.0,0.231136804,,,,,,,,0.44605651,5952.27
